e1,e2,e3,player_id,year
-2.442856,2.1438687,-1.1770577,571466,2018
-2.176878,-0.63850784,0.54500335,571697,2018
-6.563807,3.1212316,-2.5946236,571740,2018
2.00822,-1.4689109,0.7314359,571745,2018
-0.21081057,-2.002695,0.30610466,572039,2018
-1.7619493,-0.3703151,-0.938197,572122,2018
4.163203,-1.9876912,0.9795774,572761,2018
-3.1982718,-1.8217909,1.2657175,572816,2018
-1.7161359,3.010055,-2.9238982,572821,2018
-1.5681136,-0.4036065,-2.9858282,575929,2018
0.6000388,-4.025252,1.4677294,592206,2018
-1.3107232,-1.3873185,-1.2791791,592387,2018
1.6041598,-2.2094076,1.4855747,592518,2018
0.27501488,-1.2402585,0.5764897,592663,2018
-3.106304,-2.073369,-0.74468166,592696,2018
-2.813819,1.8845167,1.1789061,592743,2018
3.9549165,-4.2716775,2.5256023,592885,2018
-1.8310697,0.80027825,2.5526636,593160,2018
1.5010432,-1.0430561,0.81768525,593428,2018
-0.462842,-1.2532872,-1.6762345,594777,2018
-1.9426055,1.3641022,0.36580512,595777,2018
0.23993526,-5.0859985,-0.9516902,595879,2018
0.8026157,-1.1136162,2.3017774,596019,2018
-0.77670413,-0.7924714,-1.5936172,596059,2018
1.5225176,-4.0540338,-0.16083509,596115,2018
-0.2599727,1.8408726,-0.9736508,596146,2018
0.64220124,-2.249604,-1.232681,598265,2018
-0.95571136,1.2518282,-3.436529,600869,2018
-3.200966,0.09918145,-1.519062,605113,2018
0.029876728,0.44419435,-0.32166895,605119,2018
0.8657324,0.95797974,-0.4636455,605137,2018
4.8015137,-3.0194342,3.929929,605141,2018
-3.578677,1.7490846,-0.45846602,605480,2018
1.2864829,-4.93752,-2.7733176,606192,2018
-4.757562,1.5321277,2.5124526,606299,2018
-1.1908803,1.4927781,0.047074996,606466,2018
2.2526326,0.7117822,-1.1447202,607043,2018
-0.22460842,1.0837333,0.5136307,607208,2018
-2.7730827,-1.4555885,0.5952817,607680,2018
1.5986156,2.0476296,2.6013823,608070,2018
1.5386226,1.5989386,3.0784466,608324,2018
3.8297257,-6.766853,-3.351643,608336,2018
-0.18754728,-1.0468503,-1.1534662,608577,2018
-2.1756148,-1.2549431,0.5138361,609280,2018
-2.6830127,-0.13742939,-2.6156547,621020,2018
0.15907001,-1.7379271,-1.9606522,621035,2018
-2.192263,1.1174037,-0.40428102,621563,2018
2.1982274,-2.4472475,-0.7428103,621566,2018
-3.0456882,2.4858117,0.63546956,622110,2018
-2.6298177,0.54879797,-1.3455359,622534,2018
-1.6678373,0.20512973,-1.618834,622666,2018
1.3820988,-0.049361534,-1.1796566,624424,2018
-4.367811,-1.1145383,-2.6690812,641313,2018
0.58773446,-0.68971926,-1.6910797,641355,2018
-0.4652509,-1.9163442,-1.5651196,641820,2018
-3.6498048,-0.7706688,-1.4330797,642708,2018
-0.46437842,0.5388313,2.1302745,643217,2018
-3.7181618,-0.7455917,-0.02341311,645277,2018
1.5943096,-1.1548035,-0.55254024,656305,2018
2.0567014,0.3802288,-0.7547501,656555,2018
3.0591161,-1.7553335,-1.8517146,656941,2018
0.52238923,-1.4973841,-3.9334192,660162,2018
-1.8000927,1.3765302,-0.60738456,405395,2019
-0.33643204,-0.68702567,0.060916826,408234,2019
2.3534255,-1.4032001,-0.36017117,425783,2019
-2.7399168,-1.1225995,-0.807198,430945,2019
5.259743,-6.802396,0.7858599,443558,2019
0.27824676,-1.0581689,-0.15822838,446334,2019
0.38405228,1.0447855,-0.74775815,451594,2019
-0.7365758,1.2233717,-0.92249185,452678,2019
0.3877161,-2.204462,2.043436,453568,2019
-0.5777604,1.0085753,0.8330069,456715,2019
0.9580943,-0.95107675,2.1067061,457759,2019
0.5933476,0.96334636,0.6181873,458015,2019
-1.1765438,2.6468973,-1.5179116,458731,2019
0.1552499,-2.3301976,-0.3176041,460075,2019
-1.2538587,0.63591033,0.14123695,460086,2019
-2.559648,1.0060524,0.55134106,462101,2019
-1.5578818,-0.18331307,-0.2661888,467092,2019
2.9461653,0.46352914,1.2615321,467793,2019
0.47730237,0.37345165,-0.202544,474832,2019
-0.8218848,0.8914416,3.3440964,488726,2019
-2.0251675,0.5491549,1.9163046,493329,2019
-3.9019716,2.0328825,0.31427473,500743,2019
-1.7423943,-0.91671115,0.7630841,500871,2019
-0.9911326,-2.3964803,-2.9947784,501981,2019
1.8996686,0.7136224,0.7092691,502054,2019
3.0088878,-4.196568,2.2722075,502110,2019
-3.704372,1.2065898,1.3903536,502210,2019
1.8699067,-1.9436642,-0.2829806,502671,2019
-0.43071306,-0.43824297,0.60358626,514888,2019
-3.2425923,2.2222848,0.87364405,514917,2019
-3.0776334,1.3769044,0.9122063,516416,2019
-2.0933385,-0.38939476,0.062015716,516770,2019
-0.69690025,-2.2837763,1.1281937,516782,2019
4.083514,-2.9503582,0.022672307,518626,2019
2.4892275,-3.1989727,2.4521046,518692,2019
3.2627068,0.0655514,-0.37349424,518735,2019
-0.18162817,1.1347868,-0.7028834,518792,2019
0.8644184,-1.7787445,2.8962646,518934,2019
0.5062263,-1.5022149,0.20235267,519058,2019
0.9677146,-0.47934675,3.0830026,519203,2019
-3.3502104,-1.8137077,-2.2550104,520471,2019
-0.14800149,-4.0449963,-0.79754466,541645,2019
2.3324838,-2.3195632,0.34688362,542303,2019
-0.6404026,-1.0019763,-1.339382,542340,2019
0.21605355,-4.74909,-0.70933485,542454,2019
-2.1849904,-0.10977691,-1.9513355,543063,2019
-0.93432885,-2.1505704,-1.8202846,543333,2019
-1.9997772,0.88840413,-0.6433194,543401,2019
2.8849287,-2.0098796,4.201834,543685,2019
0.81908125,0.6864258,2.3873553,543760,2019
3.7026794,-3.3282726,0.97105455,543807,2019
-1.7463139,-0.7964808,-0.33443424,543877,2019
-3.4243622,2.488873,-0.55361044,543939,2019
-4.4207077,-1.0280262,-2.0269582,544725,2019
-1.5005108,-2.335566,-2.1465337,545341,2019
7.36407,-4.544106,3.7574432,545361,2019
3.6860387,-3.8780823,0.062895305,547180,2019
0.9886522,-3.3220246,0.20509207,547989,2019
2.4717915,-2.9608734,-1.2116401,553993,2019
1.3567448,-3.1390262,-2.0701876,570267,2019
-4.228705,1.7766719,-2.3703403,570560,2019
-0.05863501,-1.0055981,1.5710952,571448,2019
3.665473,-1.6861198,0.035256375,571970,2019
2.8711708,-3.10388,-1.2972218,572228,2019
2.3262293,-2.9617393,-0.31090182,572233,2019
-5.6566386,0.9377666,0.068037935,578428,2019
1.1839564,-0.8849803,-0.33283266,592178,2019
0.3596434,-3.7470145,0.6562804,592206,2019
0.8138203,-0.69403845,-0.030826535,592518,2019
-1.8825878,-1.8565258,-0.67113847,592567,2019
1.113651,-1.3115846,-0.69220835,592626,2019
0.020735629,-1.7545013,0.06590739,592663,2019
-2.8535156,-2.456559,0.099795334,592696,2019
5.5785875,-5.505991,2.1835303,592885,2019
-2.6600149,0.23234333,2.5700788,593160,2019
1.7896616,-0.7601999,1.431667,593428,2019
-6.2551336,0.43862706,1.6294574,593643,2019
-1.0844404,0.38974243,2.228343,593871,2019
1.0487992,-1.8222786,-1.5562409,594777,2019
-0.85148233,1.8334905,0.81819665,594809,2019
-1.8724986,1.6481011,-0.6502514,595777,2019
0.23223491,-5.2692127,-1.4276426,595879,2019
-0.48901767,-0.732956,0.8662549,596019,2019
0.35593182,-2.7484207,-3.023486,596059,2019
1.1487132,-2.5762298,-0.49210748,596115,2019
2.6403685,0.8918489,-2.2852883,596129,2019
0.48446536,-0.36911705,0.29016694,596146,2019
-0.06655375,-1.5426003,-2.8563108,598265,2019
-0.011120796,-2.155257,-1.1263791,600524,2019
-1.5894012,0.32725412,0.04934415,605113,2019
0.39533657,-1.24032,-0.7379778,605119,2019
2.9976645,-3.2236886,1.1832569,605137,2019
2.8166587,-1.2922231,4.302638,605141,2019
-5.0497756,1.6814294,-4.231852,605480,2019
-3.4157047,0.92709774,-3.1379874,606115,2019
1.1079708,-1.96448,2.5420363,606466,2019
0.30045772,-0.97680485,0.17817463,607208,2019
-4.40818,-1.0742579,0.39284256,607680,2019
-0.5317923,1.5005169,1.1125382,608070,2019
2.2312214,2.5694163,3.0592132,608324,2019
-0.9415849,-1.0400822,-0.16316237,608369,2019
1.7944278,-5.034786,-1.5902891,614177,2019
0.6468674,-1.2425493,-0.38408512,621020,2019
-4.5916667,1.7116412,1.4782591,621028,2019
3.325913,-4.285882,0.27467448,621566,2019
3.112612,-4.0445485,-0.30682874,624413,2019
2.3715727,-1.436115,0.033098046,624424,2019
-3.4742618,1.8953617,2.0945888,624428,2019
-0.575201,-2.047344,-1.0112119,624577,2019
4.1451344,-4.939892,0.018918674,624585,2019
2.5714614,-2.816815,0.8642244,640457,2019
-2.3220482,-3.0388935,0.5227796,641313,2019
4.2942367,-3.9183023,3.7691774,641355,2019
1.3090901,-2.025495,-0.82600117,641531,2019
1.5008128,-2.4740725,0.66089845,641820,2019
0.7244134,-2.6391144,-2.07774,641857,2019
-1.9299498,-0.7714523,0.5806472,642708,2019
-0.459772,-1.109151,-1.4311796,642715,2019
-0.1532126,-1.0186934,0.038006265,643217,2019
-2.0615363,-1.3564869,2.0845306,643446,2019
-1.3518302,-1.2498204,1.8951458,645277,2019
-3.5500934,0.46885085,-1.464511,645302,2019
0.94626296,-3.2346523,1.5008483,646240,2019
0.9764836,-4.22883,-1.4605751,650391,2019
0.050298475,-2.373772,-0.13016933,650402,2019
2.415821,-1.3588965,-0.29597452,656305,2019
1.9755688,1.6363775,-1.7805283,656555,2019
3.4571805,-3.6682923,-0.22243437,656941,2019
-0.5901408,-0.08498316,-1.03953,657557,2019
1.9866683,-4.586154,-0.39107728,660162,2019
3.4722822,-4.4402313,0.64594805,660670,2019
-3.9759982,5.102458,3.6032703,664058,2019
-0.26292738,-0.4774837,-0.5410833,665489,2019
4.5164757,-2.3906798,1.8335667,665742,2019
1.035619,-1.9429134,0.8230144,668804,2019
1.4543186,-1.9656743,0.4798436,408234,2020
3.2293365,-4.0894623,0.23348519,443558,2020
-2.2112477,0.46100548,-0.77276933,444482,2020
-0.12007628,-1.1942661,0.37128517,446334,2020
-1.7364475,1.2858517,-0.63947123,452678,2020
-2.579123,0.40517235,1.620804,453568,2020
-2.7815528,-0.63474214,1.7830405,456781,2020
0.23494844,0.3508202,0.961583,457705,2020
1.8022143,2.391978,0.5660442,458015,2020
1.6986171,3.5526414,0.42743808,467793,2020
-1.3332025,2.35737,1.1523727,488726,2020
-3.7582176,1.3520339,0.9269774,493329,2020
-3.789482,0.8328146,-0.26478124,500871,2020
-1.2443491,-1.4455767,-1.583316,502110,2020
-3.0643306,2.219061,-0.6296683,502210,2020
2.3118885,-0.2700423,2.500408,502671,2020
-1.9908836,1.7439758,-1.3823857,503556,2020
-3.9432979,1.6395984,-1.8157976,514888,2020
-1.1810721,1.472652,0.80009025,514917,2020
-1.026118,1.160662,-0.5674481,516416,2020
-3.2068222,-0.17312805,0.27694365,516782,2020
4.734286,-4.4120073,5.734613,518692,2020
1.8643367,1.4750006,-2.5461435,518735,2020
-0.47489196,0.8930623,3.6472676,518934,2020
-0.3399995,2.114555,1.2601587,519203,2020
-2.7777221,0.4599401,0.7052448,527038,2020
-2.2375574,-0.4051071,-1.3731111,541645,2020
5.01872,-5.0190854,2.3250504,542303,2020
-4.1534886,0.7594734,-4.04788,542340,2020
-0.6046613,0.46588004,1.1396402,542583,2020
-1.9359924,-1.6540825,-1.441103,543063,2020
-0.7094617,2.1672688,-0.05782636,543257,2020
1.827063,2.731776,0.3326172,543305,2020
1.0847262,1.596229,3.5755854,543685,2020
-2.950639,2.6318147,-2.2027745,543760,2020
1.9595757,-2.0305028,2.0463684,543807,2020
-2.2991905,0.676792,-1.8670605,543877,2020
-4.355678,4.35287,-0.16160342,543939,2020
-4.3647366,0.91805786,1.4951775,544369,2020
-1.2227305,-1.6288195,-0.43195128,545341,2020
5.0903788,-2.8514955,2.1413558,545361,2020
-3.0181785,-0.54561526,-2.839295,547004,2020
5.834352,-3.6744163,2.6475048,547180,2020
2.7246177,-4.7807255,1.2376659,547989,2020
1.8062385,-0.8175838,-2.3868976,553993,2020
-3.0282574,-2.1524322,-2.4433284,570481,2020
-3.7402756,1.8220994,-0.47005144,571448,2020
2.2399774,1.6416117,-1.4334599,571970,2020
2.962068,-3.8401756,1.004867,571976,2020
-0.14646226,-2.1182194,0.095749326,572041,2020
0.79541093,2.0782428,0.9304624,572122,2020
1.3845435,-4.002194,0.859946,572228,2020
-0.3084044,-1.3508357,0.06438265,572233,2020
-3.7563784,0.4043984,-0.9170174,572816,2020
2.5570247,-0.33111778,0.30839044,573262,2020
0.5284372,-1.418429,-0.75376534,575929,2020
1.3627385,2.2996037,-0.20973864,592192,2020
1.3348626,-3.879313,-0.21824634,592206,2020
1.643495,-1.6817245,2.314678,592518,2020
0.76455075,-2.0710375,-0.89162755,592567,2020
1.0585784,-1.8805149,-0.8562426,592663,2020
-2.716451,0.582995,-0.022009987,592696,2020
4.4872518,-0.6822877,-1.2598038,592885,2020
-4.0081506,0.9764455,3.0041263,593160,2020
0.050003834,0.37630588,0.31663707,593428,2020
-8.236749,0.16324995,0.19565818,593643,2020
-3.8035407,2.3236015,1.1141436,593871,2020
2.4165092,-6.9730673,-4.432786,593934,2020
1.5638651,-1.3110851,0.2838458,594777,2020
-0.0694326,-2.696963,-1.4651971,594807,2020
-3.1473253,1.7164005,1.9218119,595777,2020
-3.8001168,-3.2541611,-4.3865137,595879,2020
-1.3162425,0.56405646,1.5537075,596019,2020
0.37422013,-1.0810188,-0.09397308,596115,2020
-0.6508549,1.7727304,0.14255425,596146,2020
-2.390648,-0.015567491,-0.23545781,596748,2020
-1.3017256,1.1644669,-1.9356459,598265,2020
-2.029549,4.3913293,3.1193123,600303,2020
-0.8824962,-2.3327758,-1.8777395,600524,2020
1.4044273,-1.6408037,0.43653715,600869,2020
-2.6125505,0.7883878,-1.1853988,605113,2020
-0.30830002,-1.3730444,-2.0554752,605119,2020
-1.1200916,-0.39929563,-3.2131612,605137,2020
0.53808755,0.33099496,2.674968,605141,2020
1.2444394,0.338776,-0.6064612,605204,2020
-1.6703368,0.48314324,1.0830594,606115,2020
-4.337418,1.6952113,-0.5633609,606132,2020
3.3694184,-6.355296,0.1346742,606192,2020
-3.148651,1.5489887,0.39909783,606466,2020
0.6611188,2.3162432,0.36786428,607043,2020
0.6255441,-1.1346403,2.707196,607208,2020
-2.407889,-0.5009689,0.55149335,607680,2020
1.5039057,0.36410877,2.1041386,608070,2020
0.57776237,-1.4965756,-4.8207793,608336,2020
2.4753842,-5.29398,2.8123937,608369,2020
-3.6892338,-2.8181,-4.5350857,609275,2020
0.85647786,-2.4436233,-1.9847183,614177,2020
0.58073217,-1.8998475,-0.24183571,621020,2020
2.0067961,-1.7515365,0.071359545,621035,2020
-1.7626941,0.39128402,-1.3756635,621043,2020
1.8142409,-1.2117983,-2.690582,621566,2020
-2.5455055,-1.1848992,0.82084596,622682,2020
0.52917725,-1.4283807,-1.8558282,624413,2020
-0.13081175,4.046884,-1.8122488,624415,2020
1.6042014,-1.4654906,0.8924176,624424,2020
-4.0990434,2.7874463,0.6189805,624428,2020
0.9842887,-0.4474145,3.0810785,630105,2020
-1.1873776,-3.2214944,0.19650707,641313,2020
0.7398717,0.13852265,1.0610986,641355,2020
-2.530706,3.5987988,0.5115212,641487,2020
-0.012200331,2.1259882,-2.4022543,641531,2020
1.3842794,-0.23787841,-1.7762812,641786,2020
-1.0543545,-1.5017334,-4.156894,641857,2020
1.6374094,-3.948313,1.9945999,642086,2020
0.1498178,-2.4028614,-2.9785585,642715,2020
-4.356835,2.8068027,-0.3398795,643396,2020
-4.0677843,1.0432752,2.611524,643446,2020
-5.657011,0.7897215,-3.1108265,645302,2020
-0.7505974,-3.7003596,-1.2586395,646240,2020
1.103451,-4.7355094,-0.1519618,650391,2020
1.3538865,-0.22513656,-2.3180108,656941,2020
-1.9127065,1.7870084,-0.6734313,657077,2020
-0.47702187,-2.8326156,-5.624818,657108,2020
0.2844814,1.5339457,-1.5948387,657656,2020
-1.1557773,1.2140548,-3.70556,660162,2020
6.179484,-3.9074461,0.25392255,660670,2020
-0.7562014,-2.029793,-0.8004745,663586,2020
-0.80808085,-0.90996385,0.03083856,663656,2020
2.1261911,-0.17199661,0.18036194,663757,2020
2.2257636,-1.7042388,-0.44290432,664023,2020
2.7585554,-3.529996,-0.37036017,664040,2020
-4.27566,5.3560557,2.8349903,664058,2020
4.2425923,-4.90656,1.1773219,665487,2020
0.21145386,-0.66427815,0.18842039,665489,2020
7.6259274,-3.5972717,4.6390047,665742,2020
0.21600556,-2.5515654,0.47475967,666971,2020
-1.1469426,-0.04539755,-2.4604347,668804,2020
-2.3526902,2.286355,-0.1497194,669242,2020
-1.7838484,1.7824011,-0.55510414,669256,2020
-0.7784963,-3.550174,-3.7138567,669374,2020
-4.179694,3.5294323,-1.7282645,670032,2020
-0.69638795,-4.4125457,-2.5608,673357,2020
-1.0456978,-1.1740179,-1.2416939,408234,2021
1.3890849,-3.0263727,-0.021842133,443558,2021
-1.7376432,1.3752028,-0.9326579,444482,2021
-0.87361753,0.8840079,2.0238128,453568,2021
0.9411107,1.5496162,-0.58202815,457705,2021
-0.11061192,0.63299185,2.033302,457759,2021
4.343956,-3.7065012,1.3275545,458015,2021
-3.7899704,1.5922426,0.9726055,462101,2021
-0.18163063,2.2198699,-0.33136743,467793,2021
-0.08441952,-0.10356272,0.22860216,476704,2021
-1.6572104,0.6434254,3.6812382,488726,2021
-1.3448615,2.5294504,2.1394126,493329,2021
-3.9179082,2.5566566,0.3399442,500743,2021
-1.4141065,-0.24667464,0.49943927,500871,2021
1.6194409,1.0650551,-0.10924199,502054,2021
1.1849114,-3.70873,0.9848459,502110,2021
2.4360104,-2.8368747,1.8125216,502671,2021
-1.719589,1.7241839,1.8965422,514888,2021
-1.8785101,1.4635738,-0.5940884,514917,2021
-2.2221923,1.11546,1.121836,516416,2021
-0.6019249,-0.27073205,0.98117894,516782,2021
3.071927,-2.236534,0.534548,518626,2021
1.890176,-2.351723,3.5775516,518692,2021
-0.8199563,2.54467,2.1585402,518934,2021
-0.56916916,0.95345986,1.0442961,519203,2021
3.1012776,-3.6924596,-0.60065335,519317,2021
0.87694836,-5.717196,-0.29218063,521692,2021
0.39077252,-3.6944804,0.14391302,541645,2021
-1.5688752,-0.33970618,-1.939323,542340,2021
-0.34883285,0.29814112,0.36210024,542583,2021
0.56183726,-1.5893301,0.6688378,543063,2021
1.4488724,-1.1716806,0.38023663,543068,2021
0.5327487,2.6560652,-0.20278086,543257,2021
-3.8094285,0.28691548,2.5120518,543281,2021
-0.45433104,0.5022203,0.0071146814,543333,2021
0.09802647,-0.105395,0.5993335,543760,2021
-2.522123,-1.4741632,-1.3531685,545341,2021
5.2062316,-4.6038456,2.1560426,547180,2021
0.82652485,-1.1234689,0.006667557,547989,2021
0.45989352,-0.8443291,-2.457616,553993,2021
-1.9896779,-0.9742539,-0.40595892,570731,2021
-2.063927,1.0723877,1.0462989,571448,2021
-3.8590982,0.48956656,0.4858206,571657,2021
0.6577196,-1.7678255,-0.36502504,571745,2021
0.15038061,0.495751,0.6762307,571771,2021
3.90634,-1.3965838,1.4074675,571970,2021
-1.0636866,-1.2320553,-1.4683096,572122,2021
-2.167855,-1.2064166,-1.9241451,572191,2021
-0.47538745,0.27366376,-1.4942673,573262,2021
-5.1322417,0.50405717,1.0908234,578428,2021
0.38184398,-0.58644533,0.24485731,592178,2021
-0.33772773,2.806826,-0.2671316,592192,2021
0.5201958,-3.8985798,1.6413789,592206,2021
4.6523123,-4.8369074,1.509384,592450,2021
1.5880715,-2.0351562,1.4509401,592518,2021
-0.2171196,-0.5927693,-0.6049064,592663,2021
0.7187967,-2.1802998,-0.21182613,592669,2021
-4.4645147,1.3760186,1.8928802,593160,2021
0.5741545,-0.47255105,1.634149,593428,2021
-0.90805477,-0.737972,1.2192849,593871,2021
1.800565,-3.7272215,-3.2572815,593934,2021
0.16440727,-3.6359866,-1.9106083,594807,2021
-0.4722792,-4.9460325,-2.2701712,595879,2021
0.044180505,0.3905118,0.30386227,596019,2021
-0.21894683,-1.2049074,-0.45239767,596115,2021
0.028359491,-0.33670583,1.3203954,600869,2021
1.4583108,-0.6265594,0.91848,605137,2021
0.5807391,1.8813791,1.6940612,605141,2021
-4.8120847,2.8657079,-0.6747729,606132,2021
1.1713139,-4.1719522,0.24208549,606192,2021
0.050876446,-1.5990355,2.0214748,607208,2021
0.9694035,0.33497638,2.6302645,608070,2021
3.813245,-1.893769,-3.3788772,608336,2021
-0.10363014,-1.5541177,-0.69887066,621020,2021
-5.957591,3.6680155,1.1671934,621028,2021
0.45067525,-0.7439408,-1.4898832,621035,2021
1.1692886,0.085255474,2.0047417,621043,2021
2.1602156,-1.101526,1.1183574,621566,2021
1.7069342,-2.605215,0.8775701,624413,2021
-4.6131616,2.9704986,3.7537184,624428,2021
1.5021205,-1.2981523,-0.57422566,624585,2021
-1.426764,1.7688608,2.4937973,630105,2021
-0.65738946,0.6418765,-0.3564537,640457,2021
-2.0497358,-2.3794808,0.08963762,641313,2021
-3.1829078,3.1977966,1.1483198,641487,2021
-1.3917235,-1.2263023,-2.5542922,641531,2021
0.20937626,-1.1357793,-0.18645744,641820,2021
-0.25557792,-1.0081248,-0.59788764,641857,2021
2.678866,-5.9693527,-0.35780355,641933,2021
-2.2171137,0.25186345,-0.32301477,642708,2021
0.46607727,-1.8802756,-1.4273521,642715,2021
-1.6429788,-0.7386766,0.86805886,643217,2021
-4.872636,2.5609002,1.4460723,643396,2021
-2.0928423,-1.4745954,0.82490873,645277,2021
2.1621807,-3.8736699,1.2444658,646240,2021
-0.054243036,0.9418182,-0.17199947,649966,2021
-1.1403638,0.74534816,0.30986807,650402,2021
0.23034202,2.2091634,0.19871035,650490,2021
0.8918334,-0.8584005,-3.233444,656305,2021
-0.48892313,0.084427856,1.6204745,656775,2021
-1.1690495,1.6085558,0.2399086,656976,2021
-0.68795013,0.7226862,1.7521256,657077,2021
1.3609595,0.16072027,0.17954427,660162,2021
5.362784,-5.4646,-0.07916819,660271,2021
1.3563255,-3.2426796,0.49499995,663586,2021
-0.80346066,-3.0287373,-0.91756636,663624,2021
1.1193244,-2.818328,2.9793983,663656,2021
1.0922507,1.2170296,0.259816,663697,2021
-0.8260473,2.426903,-0.9775379,663757,2021
0.6341437,0.5699625,-1.1282495,663993,2021
0.38362736,-0.22860424,-2.6741889,664023,2021
-1.427369,0.28732878,1.8636557,664034,2021
1.2836576,-2.7528555,-0.6804136,664040,2021
-6.983224,4.523187,2.2965739,664058,2021
-3.1098652,4.2887945,1.7476326,664702,2021
0.034830682,-1.5568846,-0.56561935,665120,2021
4.284283,-6.1240945,0.43394288,665487,2021
3.9297364,-4.0981364,2.4103389,665489,2021
5.548785,-0.12203994,3.5281558,665742,2021
-1.1508464,-1.3278173,-2.2426784,665862,2021
-0.4509101,-2.642505,1.108091,666182,2021
-1.129464,0.796247,-0.033491295,666185,2021
-1.7154753,-3.6926963,-2.7132087,666969,2021
-0.9910299,-1.2152731,0.5373894,666971,2021
-0.16403207,-0.61644804,-2.4605532,668227,2021
1.2868012,-1.769024,2.54339,668804,2021
-1.6307398,2.209066,-0.84187794,668942,2021
-3.2607262,1.7841249,1.5398946,669242,2021
-2.6317623,1.2858078,-1.3240956,669256,2021
-1.5692163,-0.44984683,-0.52605766,669720,2021
-4.310788,4.0692005,0.3361366,670032,2021
2.7311182,-3.4178421,0.7891344,670541,2021
-0.8042601,-0.9103824,-1.8537396,443558,2022
-3.764606,0.41615054,0.5241518,453568,2022
-0.58500475,0.78552514,-0.30454192,457705,2022
-1.1583037,0.5793805,1.6545964,457759,2022
-3.0698955,1.8113233,-0.38928446,462101,2022
0.9332106,1.569877,0.21338825,467793,2022
-4.8110385,2.031022,-0.098099895,493329,2022
-5.313464,2.6107664,0.9481061,500743,2022
-1.6331525,-1.3507805,-0.742184,500871,2022
-0.124608405,0.03307558,-1.7295964,502054,2022
0.13790552,-2.4109542,-0.08022577,502110,2022
2.5279844,-1.3086922,0.61818403,502671,2022
-0.8755389,1.688899,2.6047976,514888,2022
-4.0426455,2.3611698,-0.20491746,514917,2022
-1.9000924,-0.5994215,1.2974464,516782,2022
-0.8662478,-0.59314024,-2.8030522,518626,2022
1.2065573,-1.8910098,3.937426,518692,2022
-0.39545435,2.9733658,1.9563946,518934,2022
0.46367413,0.5949444,0.2538803,519203,2022
-2.0777166,2.3353238,0.108751714,527038,2022
-0.6494287,-2.1901915,-1.065265,542303,2022
-2.7303815,-0.54850245,-1.0127739,542583,2022
-0.34209704,-1.5540482,-0.77929443,543068,2022
-2.6386323,1.2403994,0.18743701,543760,2022
-0.3214044,-0.50463164,0.41851693,543807,2022
-2.5760527,-1.3666509,-2.0609891,545341,2022
0.9302169,-1.1973085,1.7645718,547989,2022
1.8547425,-1.5817235,-2.167595,553993,2022
-2.1584918,-0.17447233,1.2553351,570482,2022
-4.5744934,-1.2198789,-2.5171626,570731,2022
-1.142156,0.48026246,2.1463287,571448,2022
-3.6107914,1.0544577,1.0839744,571657,2022
1.7291076,1.1932231,-1.9867227,571970,2022
-2.0805235,-1.0740497,-0.40343243,572041,2022
-0.021465134,-2.9707472,-2.6233597,572228,2022
0.9148339,-0.43001235,0.44388583,572233,2022
-0.100903556,0.8314049,-1.7152693,573262,2022
-1.4789687,2.4022124,0.1364839,592192,2022
-3.2341793,-1.7785889,-0.87361825,592206,2022
-0.687482,-0.4014213,-0.56247395,592273,2022
